Model	Type	Instance	Competition	Id	Verdict	Answered	Modality	CEX	Trivial	Size
Peterson	COL	6	ReachabilityFireability	3	FALSE	5	AG	VRAI	COMPLEX	2
Peterson	COL	6	ReachabilityFireability	4	TRUE	5	EF	VRAI	COMPLEX	1
Peterson	COL	6	ReachabilityFireability	5	TRUE	5	EF	VRAI	COMPLEX	61
Peterson	COL	6	ReachabilityFireability	6	FALSE	4	EF	FAUX	CSTFALSE	61
Peterson	COL	6	ReachabilityFireability	7	TRUE	4	AG	FAUX	CSTTRUE	19
Peterson	COL	6	ReachabilityFireability	8	FALSE	2	AG	VRAI	COMPLEX	50
Peterson	COL	6	ReachabilityFireability	9	FALSE	5	AG	VRAI	COMPLEX	61
Peterson	COL	6	ReachabilityFireability	10	UNKNOWN	0	EF	FAUX	COMPLEX	1
Peterson	COL	6	ReachabilityFireability	11	TRUE	5	EF	VRAI	COMPLEX	3
Peterson	COL	6	ReachabilityFireability	12	TRUE	5	EF	VRAI	COMPLEX	122
Peterson	COL	6	ReachabilityFireability	13	FALSE	5	AG	VRAI	COMPLEX	1
Peterson	COL	6	ReachabilityFireability	14	UNKNOWN	0	EF	FAUX	COMPLEX	1
Peterson	COL	6	ReachabilityFireability	15	FALSE	5	AG	VRAI	COMPLEX	31
Peterson	COL	7	ReachabilityCardinality	0	FALSE	6	EF	FAUX	COMPLEX	27
Peterson	COL	7	ReachabilityCardinality	1	TRUE	6	AG	FAUX	COMPLEX	1
Peterson	COL	7	ReachabilityCardinality	2	FALSE	7	EF	FAUX	CSTFALSE	39
Peterson	COL	7	ReachabilityCardinality	3	FALSE	6	EF	FAUX	COMPLEX	1
Peterson	COL	7	ReachabilityCardinality	4	TRUE	6	AG	FAUX	COMPLEX	46
Peterson	COL	7	ReachabilityCardinality	5	TRUE	6	AG	FAUX	COMPLEX	1
Peterson	COL	7	ReachabilityCardinality	6	FALSE	6	EF	FAUX	COMPLEX	136
Peterson	COL	7	ReachabilityCardinality	7	FALSE	6	EF	FAUX	COMPLEX	2
Peterson	COL	7	ReachabilityCardinality	8	TRUE	6	AG	FAUX	COMPLEX	43
Peterson	COL	7	ReachabilityCardinality	9	FALSE	6	EF	FAUX	COMPLEX	13
Peterson	COL	7	ReachabilityCardinality	10	FALSE	6	AG	VRAI	COMPLEX	1
Peterson	COL	7	ReachabilityCardinality	11	FALSE	6	EF	FAUX	COMPLEX	1
Peterson	COL	7	ReachabilityCardinality	12	TRUE	6	EF	VRAI	COMPLEX	1
Peterson	COL	7	ReachabilityCardinality	13	FALSE	6	EF	FAUX	COMPLEX	18
Peterson	COL	7	ReachabilityCardinality	14	TRUE	6	AG	FAUX	COMPLEX	27
Peterson	COL	7	ReachabilityCardinality	15	FALSE	6	EF	FAUX	COMPLEX	47
Peterson	COL	7	ReachabilityFireability	0	FALSE	5	AG	VRAI	COMPLEX	3
Peterson	COL	7	ReachabilityFireability	1	TRUE	5	EF	VRAI	COMPLEX	2
Peterson	COL	7	ReachabilityFireability	2	FALSE	5	AG	VRAI	COMPLEX	81
Peterson	COL	7	ReachabilityFireability	3	TRUE	4	EF	VRAI	COMPLEX	43
Peterson	COL	7	ReachabilityFireability	4	TRUE	5	EF	VRAI	COMPLEX	5
Peterson	COL	7	ReachabilityFireability	5	FALSE	2	AG	VRAI	COMPLEX	1
Peterson	COL	7	ReachabilityFireability	6	FALSE	5	AG	VRAI	COMPLEX	115
Peterson	COL	7	ReachabilityFireability	7	TRUE	5	EF	VRAI	COMPLEX	3
Peterson	COL	7	ReachabilityFireability	8	FALSE	1	AG	VRAI	COMPLEX	1
Peterson	COL	7	ReachabilityFireability	9	TRUE	5	EF	VRAI	COMPLEX	117
Peterson	COL	7	ReachabilityFireability	10	FALSE	4	EF	FAUX	CSTFALSE	70
Peterson	COL	7	ReachabilityFireability	11	UNKNOWN	0	AG	FAUX	COMPLEX	1
Peterson	COL	7	ReachabilityFireability	12	TRUE	5	EF	VRAI	COMPLEX	32
Peterson	COL	7	ReachabilityFireability	13	TRUE	4	EF	VRAI	COMPLEX	2
Peterson	COL	7	ReachabilityFireability	14	TRUE	5	EF	VRAI	COMPLEX	31
Peterson	COL	7	ReachabilityFireability	15	TRUE	5	EF	VRAI	COMPLEX	2
Peterson	PT	2	ReachabilityCardinality	0	FALSE	9.99	EF	FAUX	COMPLEX	1
Peterson	PT	2	ReachabilityCardinality	1	TRUE	9.99	AG	FAUX	COMPLEX	1
Peterson	PT	2	ReachabilityCardinality	2	TRUE	9.99	AG	FAUX	COMPLEX	18
Peterson	PT	2	ReachabilityCardinality	3	TRUE	9.99	AG	FAUX	COMPLEX	27
Peterson	PT	2	ReachabilityCardinality	4	FALSE	9.99	EF	FAUX	COMPLEX	47
Peterson	PT	2	ReachabilityCardinality	5	TRUE	9.99	AG	FAUX	COMPLEX	65
Peterson	PT	2	ReachabilityCardinality	6	FALSE	9.99	EF	FAUX	COMPLEX	1
Peterson	PT	2	ReachabilityCardinality	7	FALSE	9.99	EF	FAUX	COMPLEX	43
Peterson	PT	2	ReachabilityCardinality	8	TRUE	9.99	AG	FAUX	COMPLEX	57
Peterson	PT	2	ReachabilityCardinality	9	TRUE	9.99	AG	FAUX	COMPLEX	1
Peterson	PT	2	ReachabilityCardinality	10	FALSE	9.99	AG	VRAI	COMPLEX	58
Peterson	PT	2	ReachabilityCardinality	11	TRUE	9.99	AG	FAUX	COMPLEX	1
Peterson	PT	2	ReachabilityCardinality	12	FALSE	9.99	AG	VRAI	COMPLEX	50
Peterson	PT	2	ReachabilityCardinality	13	FALSE	9.99	AG	VRAI	COMPLEX	1
Peterson	PT	2	ReachabilityCardinality	14	TRUE	9.99	AG	FAUX	COMPLEX	13
Peterson	PT	2	ReachabilityCardinality	15	FALSE	9.99	EF	FAUX	COMPLEX	2
Peterson	PT	2	ReachabilityFireability	0	FALSE	9.99	EF	FAUX	CSTFALSE	1
Peterson	PT	2	ReachabilityFireability	1	TRUE	9.99	EF	VRAI	COMPLEX	2
Peterson	PT	2	ReachabilityFireability	2	TRUE	9.99	EF	VRAI	COMPLEX	69
Peterson	PT	2	ReachabilityFireability	3	FALSE	9.99	AG	VRAI	COMPLEX	1
Peterson	PT	2	ReachabilityFireability	4	FALSE	9.99	AG	VRAI	CSTFALSE	1
Peterson	PT	2	ReachabilityFireability	5	FALSE	9.99	AG	VRAI	COMPLEX	3
Peterson	PT	2	ReachabilityFireability	6	FALSE	9.99	AG	VRAI	COMPLEX	1
Peterson	PT	2	ReachabilityFireability	7	TRUE	9.99	EF	VRAI	COMPLEX	1
Peterson	PT	2	ReachabilityFireability	8	FALSE	9.99	EF	FAUX	COMPLEX	44
Peterson	PT	2	ReachabilityFireability	9	TRUE	9.99	AG	FAUX	COMPLEX	27
Peterson	PT	2	ReachabilityFireability	10	FALSE	9.99	AG	VRAI	COMPLEX	34
Peterson	PT	2	ReachabilityFireability	11	TRUE	9.99	EF	VRAI	COMPLEX	66
Peterson	PT	2	ReachabilityFireability	12	FALSE	9.99	EF	FAUX	COMPLEX	16
Peterson	PT	2	ReachabilityFireability	13	FALSE	9.99	EF	FAUX	COMPLEX	147
Peterson	PT	2	ReachabilityFireability	14	FALSE	9.99	AG	VRAI	COMPLEX	7
Peterson	PT	2	ReachabilityFireability	15	TRUE	9.99	AG	FAUX	COMPLEX	54
Peterson	PT	3	ReachabilityCardinality	0	TRUE	8.99	AG	FAUX	COMPLEX	4
Peterson	PT	3	ReachabilityCardinality	1	TRUE	7.99	AG	FAUX	COMPLEX	32
Peterson	PT	3	ReachabilityCardinality	2	TRUE	8.99	AG	FAUX	COMPLEX	1
Peterson	PT	3	ReachabilityCardinality	3	FALSE	7.99	EF	FAUX	COMPLEX	31
Peterson	PT	3	ReachabilityCardinality	4	FALSE	7.99	EF	FAUX	COMPLEX	2
Peterson	PT	3	ReachabilityCardinality	5	TRUE	7.99	AG	FAUX	COMPLEX	66
Peterson	PT	3	ReachabilityCardinality	6	TRUE	7.99	AG	FAUX	COMPLEX	122
Peterson	PT	3	ReachabilityCardinality	7	FALSE	8.99	EF	FAUX	COMPLEX	1
Peterson	PT	3	ReachabilityCardinality	8	FALSE	8.99	AG	VRAI	COMPLEX	1
Peterson	PT	3	ReachabilityCardinality	9	TRUE	8.99	EF	VRAI	COMPLEX	111
Peterson	PT	3	ReachabilityCardinality	10	TRUE	8.99	EF	VRAI	COMPLEX	24
Peterson	PT	3	ReachabilityCardinality	11	TRUE	8.99	AG	FAUX	COMPLEX	3
Peterson	PT	3	ReachabilityCardinality	12	FALSE	8.99	EF	FAUX	COMPLEX	43
Peterson	PT	3	ReachabilityCardinality	13	TRUE	8.99	EF	VRAI	COMPLEX	11
Peterson	PT	3	ReachabilityCardinality	14	FALSE	8.99	AG	VRAI	COMPLEX	5
Peterson	PT	3	ReachabilityCardinality	15	TRUE	8.99	EF	VRAI	COMPLEX	1
Peterson	PT	3	ReachabilityFireability	0	TRUE	9.99	EF	VRAI	COMPLEX	61
Peterson	PT	3	ReachabilityFireability	1	TRUE	9.99	EF	VRAI	COMPLEX	1
Peterson	PT	3	ReachabilityFireability	2	TRUE	9.99	EF	VRAI	COMPLEX	70
Peterson	PT	3	ReachabilityFireability	3	FALSE	9.99	AG	VRAI	COMPLEX	109
Peterson	PT	3	ReachabilityFireability	4	FALSE	9.99	AG	VRAI	COMPLEX	44
Peterson	PT	3	ReachabilityFireability	5	TRUE	9.99	EF	VRAI	COMPLEX	1
Peterson	PT	3	ReachabilityFireability	6	TRUE	8.99	EF	VRAI	COMPLEX	1
Peterson	PT	3	ReachabilityFireability	7	FALSE	9.99	EF	FAUX	CSTFALSE	8
Peterson	PT	3	ReachabilityFireability	8	TRUE	9.99	AG	FAUX	COMPLEX	101
Peterson	PT	3	ReachabilityFireability	9	FALSE	8.99	AG	VRAI	COMPLEX	2
Peterson	PT	3	ReachabilityFireability	10	TRUE	9.99	AG	FAUX	COMPLEX	8
Peterson	PT	3	ReachabilityFireability	11	FALSE	9.99	EF	FAUX	COMPLEX	27
Peterson	PT	3	ReachabilityFireability	12	FALSE	9.99	AG	VRAI	COMPLEX	1
Peterson	PT	3	ReachabilityFireability	13	FALSE	9.99	AG	VRAI	COMPLEX	80
Peterson	PT	3	ReachabilityFireability	14	FALSE	9.99	AG	VRAI	COMPLEX	1
Peterson	PT	3	ReachabilityFireability	15	FALSE	9.99	EF	FAUX	COMPLEX	1
Peterson	PT	4	ReachabilityCardinality	0	FALSE	6.99	EF	FAUX	COMPLEX	107
Peterson	PT	4	ReachabilityCardinality	1	FALSE	7.99	EF	FAUX	COMPLEX	2
Peterson	PT	4	ReachabilityCardinality	2	TRUE	7.99	AG	FAUX	COMPLEX	1
Peterson	PT	4	ReachabilityCardinality	3	FALSE	7.99	EF	FAUX	COMPLEX	3
Peterson	PT	4	ReachabilityCardinality	4	TRUE	7.99	AG	FAUX	COMPLEX	34
Peterson	PT	4	ReachabilityCardinality	5	TRUE	7.99	AG	FAUX	COMPLEX	72
Peterson	PT	4	ReachabilityCardinality	6	FALSE	7.99	EF	FAUX	COMPLEX	9
Peterson	PT	4	ReachabilityCardinality	7	TRUE	6.99	AG	FAUX	COMPLEX	69
Peterson	PT	4	ReachabilityCardinality	8	FALSE	7	AG	VRAI	COMPLEX	72
Peterson	PT	4	ReachabilityCardinality	9	TRUE	7.99	AG	FAUX	COMPLEX	1
Peterson	PT	4	ReachabilityCardinality	10	FALSE	7	AG	VRAI	COMPLEX	11
Peterson	PT	4	ReachabilityCardinality	11	FALSE	6	AG	VRAI	COMPLEX	65
Peterson	PT	4	ReachabilityCardinality	12	TRUE	7	EF	VRAI	COMPLEX	41
Peterson	PT	4	ReachabilityCardinality	13	FALSE	7	AG	VRAI	COMPLEX	59
Peterson	PT	4	ReachabilityCardinality	14	FALSE	7	AG	VRAI	COMPLEX	96
Peterson	PT	4	ReachabilityCardinality	15	FALSE	6	AG	VRAI	COMPLEX	91
Peterson	PT	4	ReachabilityFireability	0	FALSE	4	EF	FAUX	CSTFALSE	32
Peterson	PT	4	ReachabilityFireability	1	TRUE	7	EF	VRAI	COMPLEX	5
Peterson	PT	4	ReachabilityFireability	2	FALSE	7	AG	VRAI	COMPLEX	61
Peterson	PT	4	ReachabilityFireability	3	TRUE	7	EF	VRAI	COMPLEX	19
Peterson	PT	4	ReachabilityFireability	4	TRUE	7	EF	VRAI	COMPLEX	43
Peterson	PT	4	ReachabilityFireability	5	FALSE	2	EF	FAUX	COMPLEX	46
Peterson	PT	4	ReachabilityFireability	6	TRUE	2	AG	FAUX	COMPLEX	44
Peterson	PT	4	ReachabilityFireability	7	FALSE	7	AG	VRAI	COMPLEX	70
Peterson	PT	4	ReachabilityFireability	8	FALSE	5.25	AG	VRAI	COMPLEX	57
Peterson	PT	4	ReachabilityFireability	9	TRUE	7.99	AG	FAUX	COMPLEX	77
Peterson	PT	4	ReachabilityFireability	10	FALSE	6.25	AG	VRAI	COMPLEX	43
Peterson	PT	4	ReachabilityFireability	11	TRUE	5.25	EF	VRAI	COMPLEX	58
Peterson	PT	4	ReachabilityFireability	12	TRUE	5.25	EF	VRAI	COMPLEX	106
Peterson	PT	4	ReachabilityFireability	13	TRUE	7	EF	VRAI	COMPLEX	2
Peterson	PT	4	ReachabilityFireability	14	FALSE	7.99	EF	FAUX	COMPLEX	109
Peterson	PT	4	ReachabilityFireability	15	FALSE	5.25	AG	VRAI	COMPLEX	46
Peterson	PT	5	ReachabilityCardinality	0	TRUE	6	AG	FAUX	COMPLEX	1
Peterson	PT	5	ReachabilityCardinality	1	TRUE	6	AG	FAUX	COMPLEX	32
Peterson	PT	5	ReachabilityCardinality	2	TRUE	6	AG	FAUX	COMPLEX	69
Peterson	PT	5	ReachabilityCardinality	3	TRUE	6	AG	FAUX	COMPLEX	38
Peterson	PT	5	ReachabilityCardinality	4	TRUE	6	AG	FAUX	COMPLEX	24
Peterson	PT	5	ReachabilityCardinality	5	FALSE	6	EF	FAUX	COMPLEX	29
Peterson	PT	5	ReachabilityCardinality	6	FALSE	6	EF	FAUX	COMPLEX	74
Peterson	PT	5	ReachabilityCardinality	7	TRUE	6	AG	FAUX	COMPLEX	13
Peterson	PT	5	ReachabilityCardinality	8	TRUE	6	EF	VRAI	COMPLEX	2
Peterson	PT	5	ReachabilityCardinality	9	FALSE	6	AG	VRAI	COMPLEX	1
Peterson	PT	5	ReachabilityCardinality	10	TRUE	6	AG	FAUX	COMPLEX	2
Peterson	PT	5	ReachabilityCardinality	11	TRUE	3.75	EF	VRAI	COMPLEX	5
Peterson	PT	5	ReachabilityCardinality	12	FALSE	6	AG	VRAI	COMPLEX	69
Peterson	PT	5	ReachabilityCardinality	13	TRUE	6	EF	VRAI	COMPLEX	1
Peterson	PT	5	ReachabilityCardinality	14	TRUE	1.75	EF	VRAI	COMPLEX	50
Peterson	PT	5	ReachabilityCardinality	15	TRUE	3	AG	FAUX	COMPLEX	1
Peterson	PT	5	ReachabilityFireability	0	FALSE	6	AG	VRAI	COMPLEX	1
Peterson	PT	5	ReachabilityFireability	1	FALSE	6	AG	VRAI	COMPLEX	3
Peterson	PT	5	ReachabilityFireability	2	TRUE	6	EF	VRAI	COMPLEX	86
Peterson	PT	5	ReachabilityFireability	3	TRUE	6	EF	VRAI	COMPLEX	26
Peterson	PT	5	ReachabilityFireability	4	FALSE	6	AG	VRAI	COMPLEX	4
Peterson	PT	5	ReachabilityFireability	5	FALSE	6	AG	VRAI	COMPLEX	34
Peterson	PT	5	ReachabilityFireability	6	TRUE	6	EF	VRAI	COMPLEX	1
Peterson	PT	5	ReachabilityFireability	7	TRUE	6	EF	VRAI	COMPLEX	3
Peterson	PT	5	ReachabilityFireability	8	TRUE	6	EF	VRAI	COMPLEX	60
Peterson	PT	5	ReachabilityFireability	9	TRUE	6	EF	VRAI	COMPLEX	2
Peterson	PT	5	ReachabilityFireability	10	POSSIBLE	0.25	EF	FAUX	COMPLEX	5
Peterson	PT	5	ReachabilityFireability	11	FALSE	2.25	AG	VRAI	COMPLEX	1
Peterson	PT	5	ReachabilityFireability	12	TRUE	6	EF	VRAI	COMPLEX	7
Peterson	PT	5	ReachabilityFireability	13	TRUE	5	EF	VRAI	COMPLEX	66
Peterson	PT	5	ReachabilityFireability	14	TRUE	5.75	EF	VRAI	COMPLEX	40
Peterson	PT	5	ReachabilityFireability	15	TRUE	1.25	EF	VRAI	COMPLEX	1
Peterson	PT	6	ReachabilityCardinality	0	TRUE	6	AG	FAUX	COMPLEX	54
Peterson	PT	6	ReachabilityCardinality	1	FALSE	6	EF	FAUX	COMPLEX	61
Peterson	PT	6	ReachabilityCardinality	2	TRUE	6	EF	VRAI	COMPLEX	1
Peterson	PT	6	ReachabilityCardinality	3	TRUE	6	AG	FAUX	COMPLEX	70
Peterson	PT	6	ReachabilityCardinality	4	TRUE	6	AG	FAUX	COMPLEX	109
Peterson	PT	6	ReachabilityCardinality	5	FALSE	5	EF	FAUX	COMPLEX	122
Peterson	PT	6	ReachabilityCardinality	6	TRUE	6	AG	FAUX	COMPLEX	44
Peterson	PT	6	ReachabilityCardinality	7	TRUE	4	EF	VRAI	COMPLEX	15
Peterson	PT	6	ReachabilityCardinality	8	TRUE	1	EF	VRAI	COMPLEX	26
Peterson	PT	6	ReachabilityCardinality	9	FALSE	6	EF	FAUX	COMPLEX	1
Peterson	PT	6	ReachabilityCardinality	10	FALSE	4	AG	VRAI	COMPLEX	133
Peterson	PT	6	ReachabilityCardinality	11	UNKNOWN	0	EF	FAUX	COMPLEX	1
Peterson	PT	6	ReachabilityCardinality	12	TRUE	5.75	EF	VRAI	COMPLEX	1
Peterson	PT	6	ReachabilityCardinality	13	FALSE	4.25	AG	VRAI	COMPLEX	1
Peterson	PT	6	ReachabilityCardinality	14	FALSE	4.25	AG	VRAI	COMPLEX	2
Peterson	PT	6	ReachabilityCardinality	15	FALSE	5.5	AG	VRAI	COMPLEX	51
Peterson	PT	6	ReachabilityFireability	0	UNKNOWN	0	EF	FAUX	COMPLEX	1
Peterson	PT	6	ReachabilityFireability	1	TRUE	6	EF	VRAI	COMPLEX	114
Peterson	PT	6	ReachabilityFireability	2	TRUE	6	EF	VRAI	COMPLEX	46
Peterson	PT	6	ReachabilityFireability	3	FALSE	6	AG	VRAI	COMPLEX	48
Peterson	PT	6	ReachabilityFireability	4	TRUE	6	EF	VRAI	COMPLEX	93
Peterson	PT	6	ReachabilityFireability	5	TRUE	6	EF	VRAI	COMPLEX	1
Peterson	PT	6	ReachabilityFireability	6	FALSE	3	EF	FAUX	CSTFALSE	75
Peterson	PT	6	ReachabilityFireability	7	TRUE	3	AG	FAUX	CSTTRUE	59
Peterson	PT	6	ReachabilityFireability	8	TRUE	3.25	EF	VRAI	COMPLEX	96
Peterson	PT	6	ReachabilityFireability	9	TRUE	6	EF	VRAI	COMPLEX	1
Peterson	PT	6	ReachabilityFireability	10	FALSE	5	AG	VRAI	COMPLEX	1
Peterson	PT	6	ReachabilityFireability	11	TRUE	6	EF	VRAI	COMPLEX	2
Peterson	PT	6	ReachabilityFireability	12	FALSE	1	AG	VRAI	COMPLEX	1
Peterson	PT	6	ReachabilityFireability	13	TRUE	6	EF	VRAI	COMPLEX	32
Peterson	PT	6	ReachabilityFireability	14	TRUE	6	EF	VRAI	COMPLEX	64
Peterson	PT	6	ReachabilityFireability	15	TRUE	4.25	EF	VRAI	COMPLEX	28
Peterson	PT	7	ReachabilityCardinality	0	FALSE	6	EF	FAUX	COMPLEX	1
Peterson	PT	7	ReachabilityCardinality	1	TRUE	6	AG	FAUX	COMPLEX	1
Peterson	PT	7	ReachabilityCardinality	2	FALSE	6	EF	FAUX	CSTFALSE	1
Peterson	PT	7	ReachabilityCardinality	3	FALSE	6	EF	FAUX	COMPLEX	1
Peterson	PT	7	ReachabilityCardinality	4	TRUE	5	AG	FAUX	COMPLEX	21
Peterson	PT	7	ReachabilityCardinality	5	TRUE	6	AG	FAUX	COMPLEX	1
Peterson	PT	7	ReachabilityCardinality	6	FALSE	6	EF	FAUX	COMPLEX	1
Peterson	PT	7	ReachabilityCardinality	7	FALSE	6	EF	FAUX	COMPLEX	24
Peterson	PT	7	ReachabilityCardinality	8	FALSE	5.5	AG	VRAI	COMPLEX	86
Peterson	PT	7	ReachabilityCardinality	9	TRUE	6	AG	FAUX	COMPLEX	1
Peterson	PT	7	ReachabilityCardinality	10	FALSE	2	AG	VRAI	COMPLEX	28
Peterson	PT	7	ReachabilityCardinality	11	UNKNOWN	0	EF	FAUX	COMPLEX	1
Peterson	PT	7	ReachabilityCardinality	12	UNKNOWN	0	EF	FAUX	COMPLEX	24
Peterson	PT	7	ReachabilityCardinality	13	TRUE	1	AG	FAUX	COMPLEX	28
Peterson	PT	7	ReachabilityCardinality	14	UNKNOWN	0	EF	FAUX	COMPLEX	33
Peterson	PT	7	ReachabilityCardinality	15	TRUE	5	AG	FAUX	COMPLEX	4
Peterson	PT	7	ReachabilityFireability	0	FALSE	5	AG	VRAI	COMPLEX	1
Peterson	PT	7	ReachabilityFireability	1	TRUE	5	EF	VRAI	COMPLEX	103
Peterson	PT	7	ReachabilityFireability	2	FALSE	5	AG	VRAI	COMPLEX	15
Peterson	PT	7	ReachabilityFireability	3	TRUE	2.25	EF	VRAI	COMPLEX	5
Peterson	PT	7	ReachabilityFireability	4	TRUE	4.75	EF	VRAI	COMPLEX	10
Peterson	PT	7	ReachabilityFireability	5	UNKNOWN	0	AG	FAUX	COMPLEX	38
Peterson	PT	7	ReachabilityFireability	6	FALSE	5	AG	VRAI	COMPLEX	2
Peterson	PT	7	ReachabilityFireability	7	TRUE	5	EF	VRAI	COMPLEX	114
Peterson	PT	7	ReachabilityFireability	8	FALSE	5	AG	VRAI	COMPLEX	109
Peterson	PT	7	ReachabilityFireability	9	FALSE	1	EF	FAUX	COMPLEX	118
Peterson	PT	7	ReachabilityFireability	10	FALSE	5	AG	VRAI	COMPLEX	88
Peterson	PT	7	ReachabilityFireability	11	TRUE	4	EF	VRAI	COMPLEX	55
Peterson	PT	7	ReachabilityFireability	12	TRUE	1	EF	VRAI	COMPLEX	28
Peterson	PT	7	ReachabilityFireability	13	TRUE	5	EF	VRAI	COMPLEX	78
Peterson	PT	7	ReachabilityFireability	14	TRUE	5	EF	VRAI	COMPLEX	3
Peterson	PT	7	ReachabilityFireability	15	UNKNOWN	0	EF	FAUX	COMPLEX	46
PGCD	COL	D02N005	ReachabilityCardinality	0	TRUE	9.99	AG	FAUX	CSTTRUE	102
PGCD	COL	D02N005	ReachabilityCardinality	1	TRUE	9.99	EF	VRAI	COMPLEX	11
PGCD	COL	D02N005	ReachabilityCardinality	2	FALSE	9.99	EF	FAUX	COMPLEX	1
PGCD	COL	D02N005	ReachabilityCardinality	3	FALSE	9.99	AG	VRAI	COMPLEX	1
PGCD	COL	D02N005	ReachabilityCardinality	4	TRUE	9.99	AG	FAUX	COMPLEX	45
PGCD	COL	D02N005	ReachabilityCardinality	5	FALSE	9.99	AG	VRAI	COMPLEX	49
PGCD	COL	D02N005	ReachabilityCardinality	6	TRUE	9.99	EF	VRAI	COMPLEX	32
PGCD	COL	D02N005	ReachabilityCardinality	7	TRUE	9.99	EF	VRAI	COMPLEX	58
PGCD	COL	D02N005	ReachabilityCardinality	8	TRUE	9.99	EF	VRAI	COMPLEX	2
PGCD	COL	D02N005	ReachabilityCardinality	9	TRUE	9.99	EF	VRAI	COMPLEX	75
PGCD	COL	D02N005	ReachabilityCardinality	10	FALSE	9.99	EF	FAUX	COMPLEX	1
PGCD	COL	D02N005	ReachabilityCardinality	11	TRUE	9.99	EF	VRAI	COMPLEX	40
PGCD	COL	D02N005	ReachabilityCardinality	12	TRUE	9.99	EF	VRAI	COMPLEX	41
PGCD	COL	D02N005	ReachabilityCardinality	13	TRUE	9.99	EF	VRAI	COMPLEX	1
PGCD	COL	D02N005	ReachabilityCardinality	14	FALSE	9.99	AG	VRAI	COMPLEX	1
PGCD	COL	D02N005	ReachabilityCardinality	15	FALSE	9.99	EF	FAUX	COMPLEX	42
PGCD	COL	D02N005	ReachabilityFireability	0	FALSE	9.99	EF	FAUX	COMPLEX	9
PGCD	COL	D02N005	ReachabilityFireability	1	TRUE	9.99	EF	VRAI	COMPLEX	1
PGCD	COL	D02N005	ReachabilityFireability	2	FALSE	9.99	AG	VRAI	COMPLEX	85
PGCD	COL	D02N005	ReachabilityFireability	3	TRUE	9.99	EF	VRAI	COMPLEX	1
PGCD	COL	D02N005	ReachabilityFireability	4	TRUE	9.99	EF	VRAI	CSTTRUE	70
PGCD	COL	D02N005	ReachabilityFireability	5	FALSE	9.99	AG	VRAI	COMPLEX	36
PGCD	COL	D02N005	ReachabilityFireability	6	TRUE	9.99	EF	VRAI	COMPLEX	108
PGCD	COL	D02N005	ReachabilityFireability	7	FALSE	9.99	AG	VRAI	COMPLEX	1
PGCD	COL	D02N005	ReachabilityFireability	8	FALSE	9.99	AG	VRAI	COMPLEX	5
PGCD	COL	D02N005	ReachabilityFireability	9	FALSE	9.99	AG	VRAI	COMPLEX	52
PGCD	COL	D02N005	ReachabilityFireability	10	TRUE	9.99	EF	VRAI	CSTTRUE	82
PGCD	COL	D02N005	ReachabilityFireability	11	FALSE	9.99	AG	VRAI	COMPLEX	1
PGCD	COL	D02N005	ReachabilityFireability	12	TRUE	9.99	EF	VRAI	COMPLEX	1
PGCD	COL	D02N005	ReachabilityFireability	13	TRUE	9.99	EF	VRAI	COMPLEX	86
PGCD	COL	D02N005	ReachabilityFireability	14	FALSE	9.99	AG	VRAI	COMPLEX	23
PGCD	COL	D02N005	ReachabilityFireability	15	FALSE	9.99	EF	FAUX	CSTFALSE	7
PGCD	COL	D02N006	ReachabilityCardinality	0	FALSE	9.99	AG	VRAI	COMPLEX	1
PGCD	COL	D02N006	ReachabilityCardinality	1	FALSE	9.99	EF	FAUX	COMPLEX	100
PGCD	COL	D02N006	ReachabilityCardinality	2	FALSE	9.99	EF	FAUX	COMPLEX	43
PGCD	COL	D02N006	ReachabilityCardinality	3	FALSE	9.99	AG	VRAI	COMPLEX	5
PGCD	COL	D02N006	ReachabilityCardinality	4	FALSE	9.99	AG	VRAI	COMPLEX	34
PGCD	COL	D02N006	ReachabilityCardinality	5	FALSE	9.99	EF	FAUX	COMPLEX	42
PGCD	COL	D02N006	ReachabilityCardinality	6	FALSE	9.99	AG	VRAI	COMPLEX	8
PGCD	COL	D02N006	ReachabilityCardinality	7	FALSE	9.99	AG	VRAI	COMPLEX	36
PGCD	COL	D02N006	ReachabilityCardinality	8	FALSE	9.99	EF	FAUX	COMPLEX	74
PGCD	COL	D02N006	ReachabilityCardinality	9	FALSE	9.99	AG	VRAI	COMPLEX	1
PGCD	COL	D02N006	ReachabilityCardinality	10	FALSE	9.99	AG	VRAI	COMPLEX	24
PGCD	COL	D02N006	ReachabilityCardinality	11	TRUE	9.99	EF	VRAI	COMPLEX	48
PGCD	COL	D02N006	ReachabilityCardinality	12	TRUE	9.99	EF	VRAI	COMPLEX	55
PGCD	COL	D02N006	ReachabilityCardinality	13	FALSE	9.99	AG	VRAI	COMPLEX	3
PGCD	COL	D02N006	ReachabilityCardinality	14	TRUE	9.99	EF	VRAI	COMPLEX	10
PGCD	COL	D02N006	ReachabilityCardinality	15	FALSE	9.99	AG	VRAI	COMPLEX	2
PGCD	COL	D02N006	ReachabilityFireability	0	FALSE	9.99	AG	VRAI	CSTFALSE	4
PGCD	COL	D02N006	ReachabilityFireability	1	FALSE	9.99	AG	VRAI	COMPLEX	144
PGCD	COL	D02N006	ReachabilityFireability	2	FALSE	9.99	AG	VRAI	COMPLEX	1
PGCD	COL	D02N006	ReachabilityFireability	3	TRUE	9.99	AG	FAUX	CSTTRUE	22
